adId,Title,Price,Description,Location,URL,Type,days_since,Parking,Lease_term,moving_date,pets_allowed_apt,size (sq.ft.),furnished_apt,AC,apt_size,Title_length,postal_code,longitude,latitude,District,desc_len
1505771649,"3.5, 3 1/2, appartement a louer, apartment for rent, st-laurent",1095,"appartement, logement a louer a montreal, saint-laurent, st laurent.laframboise est un immeuble prestigieux de 12 etages idealement situe dans un rondpoint familial, tranquille et securitaire. acces facile aux autoroutes 15 et 40. proche de centre dachat rockland, marche central, des parcs et des ecoles. a quelques minutes du metro cote vertu et la gare.pour votre securite, limmeuble est equipe dun systeme de cartes dacces, un systeme de plusieurs cameras et une forte equipe de concierges residents. vous pouvez profiter aussi de notre piscine exterieure pendant les jours torrides dete. limmeuble comporte deux ascenseurs, rampe dacces pour les personnes handicapees et deux niveaux de garages interieurs.le logement a des immenses fenetres mur a mur qui laissent le soleil linonder de lumiere et de chaleur. le poele et le frigo sont inclus. le chauffage est electrique. electricite non incluse.immeuble administre par des professionnels. trouvez votre chez-soi dans les immeubles dimmomarketing inc.!contactez gabriel: 514 333 4968administre par : immomarketing inc www.immomarketing.ca  bonne visite!the 55 laframboise is a prestigious 12 storey building, ideally located in a family quiet and safe circle. easy access to highways 15 and 40. close to rockland shopping center, central market, parks and schools. a few minutes from cote-vertu metro and train station.for your security, the building is equipped with an camera system, a system of several cameras and a team of resident concierges. you can also enjoy our outdoor pool during the hot summer days. the building provides you with two elevators, access ramp for the disabled and two levels of interior garages. wall-to-wall windows in the apartment let the sun and light pouring in.contact: gabriel 514 333-4968property amenitiesschools nearbylaundry facilitiesno smoking allowedvideo surveillancestorage lockersunderground parkingbicycle roomoutdoor parkingpublic transitelevatorsshopping nearbyon-site staffparks nearbyoutdoor poolnear train stationindoor parkingjanitor residentimpeccable concrete buildinglaundry room on each flooron site janitorscuisiniererenovated apartments with superior quality material art deco inspired.possibility of indoor parking ($). electricity costs are the tenants responsibility.garage availablebusclose to services and schoolsprivate outdoor poolsuite amenitiesceramic floorshardwood floorsalarm systemfridgestovebalconies","55 LAFRAMBOISE, SAINT-LAURENT, QC, H4N 1P2",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-5-3-1-2-appartement-a-louer-apartment-for-rent-st-laurent/1505771649,apartment,1,0.0, '1 an',april,1.0,,0,0.0,3 1/2,63,H4N 1P2,-73.6807,45.5329,Saint-Laurent Outer Northeast,2468
1531802626,"2 mois grat. 4 1/2, 4.5, appartement, neuf, 2021, canal lachine,",1555,"""deux mois gratuit pour un temps limite. construction neuve!! date doccupation: le 1er octobre 2021soyez les premiers occupants de ce magnifique immeuble construction 2020-2021!a distance de marche du canal lachine, montreal, la qualite et le bon gout sharmonisent pour vous creer un confort que vous allez adorer!climatiseur mural au salon. belle cuisine,aire ouverte, avec comptoir en quartz.inclus:cuisiniererefrigerateurlave-vaissellehotte integree au micro-ondeslaveuse-secheuseeau chaudeclimatiseurechangeur dairterrase sur le toitsalle de gymrangement pour les bicyclettespossibilite de stationnement interieur ($). les frais delectricite sont a la charge du locataire.a proximite :tous les services bien representes dans le quartier immediat : alimentation et boissons , coiffeurs, modes feminines et masculines, services dappoint, gymle reseau dautobus a la porte.lacces a quelques coins de rue a l autoroute 20.visitez notre site web: www.2929victoria.capour de plus amples informations et pour visiter, appelez :joannie: 438 525 2929administre par : immomarketing inc.www.immomarketing.caappartements a louer : www.immoappart.catrouvez votre chez-soi dans les immeubles d immomarketing inc.!bonne visite!*photos a titre indicatif.contactez notre agent de location pour valider quel modele de plan est disponible.inclus: cuisiniere,eau chaude, lave-vaisselle,laveuse-secheuse,refrigerateur,climatiseur,echangeur daire,""","2929 VICTORIA, LACHINE, QC, H8S 0C3",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-mois-grat-4-1-2-4-5-appartement-neuf-2021-canal-lachine/1531802626,apartment,1,0.0, '1 an',october,0.0,,0,1.0,4 1/2,64,H8S 0C3,-73.6811,45.4496,Lachine East,1463
1505771636,"4.5, 4 1/2,appartement a louer, apartment for rent,saint-laurent",1395,"appartement, logement a louer a montreal, saint-laurent, st laurent.laframboise est un immeuble prestigieux de 12 etages idealement situe dans un rondpoint familial, tranquille et securitaire. acces facile aux autoroutes 15 et 40. proche de centre dachat rockland, marche central, des parcs et des ecoles. a quelques minutes du metro cote vertu et la gare.pour votre securite, limmeuble est equipe dun systeme de cartes dacces, un systeme de plusieurs cameras et une forte equipe de concierges residents. vous pouvez profiter aussi de notre piscine exterieure pendant les jours torrides dete. limmeuble comporte deux ascenseurs, rampe dacces pour les personnes handicapees et deux niveaux de garages interieurs.le logement a des immenses fenetres mur a mur qui laissent le soleil linonder de lumiere et de chaleur. le poele et le frigo sont inclus. le chauffage est electrique. electricite non incluse.immeuble administre par des professionnels. trouvez votre chez-soi dans les immeubles dimmomarketing inc.!contactez gabriel: 514 333 4968administre par : immomarketing incwww.immomarketing.ca bonne visite!xxxxxxthe 55 laframboise is a prestigious 12 storey building, ideally located in a family quiet and safe circle. easy access to highways 15 and 40. close to rockland shopping center, central market, parks and schools. a few minutes from cote-vertu metro and train station.for your security, the building is equipped with an camera system, a system of several cameras and a team of resident concierges. you can also enjoy our outdoor pool during the hot summer days. the building provides you with two elevators, access ramp for the disabled and two levels of interior garages. wall-to-wall windows in the apartment let the sun and light pouring in.contact: gabriel 514 333-4968property amenitiesschools nearbylaundry facilitiesno smoking allowedvideo surveillancestorage lockersbicycle roomoutdoor parking ($)public transitelevatorsshopping nearbyon-site staffparks nearbyoutdoor poolnear train stationindoor parking ($)janitor residentimpeccable concrete buildinglaundry room on each floorcuisiniererenovated apartments with superior quality material art deco inspired.possibility of indoor parking ($). electricity costs are the tenants responsibility.garage availablebusclose to services and schoolsprivate outdoor poolsuite amenitiesceramic floorshardwood floorsalarm systemfridgestovebalconieswasher and dryer","55 LAFRAMBOISE, SAINT-LAURENT, QC, H4N 1P2",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-5-4-1-2-appartement-a-louer-apartment-for-rent-saint-laurent/1505771636,apartment,1,0.0, '1 an',april,0.0,,0,0.0,4 1/2,64,H4N 1P2,-73.6807,45.5329,Saint-Laurent Outer Northeast,2461
1552449554,"4 1/2, 4.5, appartement, a louer, for rent, saint laurent,metro",1259,"10% de rabais pour un bail de 15 mois. le prix affiche est apres ce rabais.10% discount for 15 month lease. the displayed price is after this discount. stove, refrigerator, washer-dryer included!beautiful 3.5 and 4.5 appartement, logement a louer a montreal, saint-laurent, st laurent. impeccable well maintained concrete building, boma best certified. the navarin is an 81-unit apartment building located near cote-vertu metro station, saint-laurent and vanier cegeps, clsc, with quick access to highways 15 and 40 and a few minutes from place-vertu shopping mall.for your safety, the building is equipped with a camera surveillance system and a 24/7 resident superintendent.freshly repainted apartments. wooden and ceramic floors. large bedrooms. lots of storage space in the apartment.the building is equipped with 2 elevators.contact: radu: 514 748 8088lenavarinimmo@immomarketing.caxxxxxxxxbeau 3 1/2 et 4 1/2 dans un immeuble impeccable en beton.cuisiniere, refrigerateur, laveuse-secheuse inclus! grande terrasse et walking. immeuble certifie boma best !! limmeuble est situe a saint laurent , proche du metro cote-vertu , les cegep saint laurent et vanier, le clsc, lautoroute 15 et 40 et place vertu.les appartements sont fraichement repeints et les planchers sont en bois et ceramique.les chambres a coucher sont grandes et fermee. beaucoup des rangements dans l appartement.surintendant resident, surveillance par camera 24/7, deux ascenseurs. electricite, chauffage, eau chaude non inclus.contact: radu: 514 748 8088 ( pas de messages texte svp)lenavarinimmo@immomarketing.caavantages pres du metro cote-vertu, intime, tranquille et abordable. immeuble en beton, impeccable pres de tous les services.concierge residentles photos sont a titre indicatf.administre par : immomarketing inc.www.immomarketing.ca","990 RUE SAINT-FRANÇOIS-XAVIER, MONTREAL, QC, H4L 5E7",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-4-5-appartement-a-louer-for-rent-saint-laurent-metro/1552449554,apartment,1,0.0, '1 an',august,0.0,,0,0.0,4 1/2,63,H4L 5E7,-73.6974,45.5269,Saint-Laurent Inner Northeast,1847
1505768224,"3.5, 3 1/2 a louer, apartment for rent, ville saint laurent",985,"10% de rabais pour un bail de 15 mois. le prix affiche est apres ce rabais.10% discount for 15 month lease. the displayed price is after this discount.cuisiniere, refrigerateur inclus! appartement a louer a montreal, saint laurent . a 5 min du metro cote-vertu, les cegep saint laurent et vanier, le clsc, lautoroute 15 et 40 et place vertu.les appartements sont renoves, planchers en bois et ceramique. immeuble certifie boma best !! les chambres a coucher sont grandes et fermee. beaucoup des rangements dans lappartement.surintendant resident, surveillance par camera, deux ascenseurs. electricite, chauffage, eau chaude non inclus.contact: radu: 514 748 8088 ( pas de messages texte svplenavarin@immomarketing.caavantages pres du metro cote-vertu intime, tranquille et abordable. immeuble en beton, impeccable pres de tous les services concierge residentles photos sont a titre indicatif.administre par : immomarketing inc. www.immomarketing.ca xxxxbeautiful 3 1/2 in an impeccable concrete building located in saint laurent, close to metro cote-vertu, cegep saint laurent and vanier, the clsc, highway 15 and 40 and place vertu. stove, refrigerator, washer-dryer included! the apartments are renovated, wooden and ceramic floors.boma best certified building !!the bedrooms are large and closed. lots of storage in the apartment.resident superintendent, camera surveillance, two elevators. electricity, heating, hot water not included.contact: radu: 514 748 8088 (no text messages pleaselenavarin@immomarketing.cabenefits near the cote-vertu metro, private, quiet and affordable. impeccable concrete building near all resident concierge servicesadministered by: immomarketing inc.www.immomarketing.caapartments for rent: www.immoappart.ca","990 SAINT FRANCOIS XAVIER, SAINT LAURENT, QC, H4L 5E7",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-5-3-1-2-a-louer-apartment-for-rent-ville-saint-laurent/1505768224,apartment,1,0.0, '1 an',august,0.0,,0,0.0,3 1/2,59,H4L 5E7,-73.6974,45.5269,Saint-Laurent Inner Northeast,1774
1559745644,"2 1/2,a louer, for rent,saint laurent, montreal, 1 mois gratuit",910,"1 mois gratuit! bel immeuble renove recemment a st laurent, tres propre et tranquille! proche de plaza cote vertu, metro et autobus. cet immeuble de 3 etages est muni d`un ascenseur .les appartements 2.5, 2 1/2 sont grands , lumineux et renoves. le chauffage, eau chaude , cuisinere et refrigerateur sont incluscontact: adrian: 438 345 6205administre par : immomarketing inc. ","1225 ALEXIS NIHON, SAINT LAURENT, QC, H4R 2A6",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-1-2-a-louer-for-rent-saint-laurent-montreal-1-mois-gratuit/1559745644,apartment,1,0.0, '1 an',august,0.0,,0,0.0,2 1/2,63,H4R 2A6,-73.7309,45.5148,Saint-Laurent Central,385
1505793112,"1.5, 1 1/2 a louer, apartment for rent, ville saint laurent",1015,"""le saphir ii est un immeuble prestigieux de 15 etages idealement situe dans un rondpoint familial, tranquille et securitaire. acces facile aux autoroutes 15 et 40. proche de centre dachat place vertu, marche central, des parcs et des ecoles. a quelques minutes du metro cote vertu.nos residents ont acces a une grande cour privee, avec une aire de jeux pour les enfants et un espace bbq avec des tables et chaises. pour votre securite, limmeuble est equipe dun systeme de cartes dacces, un systeme de plusieurs cameras et une forte equipe de concierges residents. restez en forme en utilisant notre salle de gym.limmeuble comporte deux ascenseurs, rampe dacces pour les personnes handicapees et deux niveaux de garages interieurs.le logement a des immenses fenetres mur a mur qui laissent le soleil linonder de lumiere et de chaleur. les appartements ont le plancher en bois, (fraichement sable) et ceramique. le poele, le frigo, le chauffage et leau chaude sont inclus.immeuble administre par des professionnels. trouvez votre chez-soi dans les immeubles dimmomarketing inc.!contact: 514 745 5055administre par : immomarketing inc.www.immomarketing.caappartements a louer : www.immoappart.ca bonne visite!xxxxxapartment for rent in montreal, saint laurent. the saphir ii is a prestigious 15-storey building, ideally located in a family roundabout, quiet and safe. easy access to highways 15 and 40. close to place vertu shopping center, marche central, parks and schools. a few minutes from cote vertu metro.our residents have access to a large private courtyard, with a playground for children and a bbq area with tables and chairs. for your safety, the building is equipped with a system of access cards, a system of several cameras and a strong team of resident janitors. stay in shape using our gym. the building has two elevators, a ramp for the disabled and two levels of indoor garages.the accommodation has huge wall-to-wall windows that let the sun flood in with light and warmth. the apartments have wooden floors (freshly sanded) and ceramic. the stove, fridge, heating and hot water are included.building administrated by professionals. find your home in immomarketing buildings !contact: 514 745 5055administered by: immomarketing inc.www.immomarketing.caapartments for rent: www.immoappart.caproperty amenitiesbicycle roombeach nearbyon-site staffexercise roomwheelchair accessschools nearbyprivate yardno smoking allowedlaundry facilitiesvideo surveillanceconvenience storepublic transitkeyless entryoutdoor play areashopping nearbyunderground parkingstorage lockersparks nearbyelevatorsimpeccable concrete buildingdryerrenovated and repaintedsecure intercom system and camera surveillance systemeau chaudemodern gymrefrigeratorindoor swimming pooljanitor residentcuisinieregarage availableheated indoor poolstove & fridgebbqpossibility of indoor parking ($). electricity costs are the tenants responsibility.close to services and schoolslaundry room on each floorheatheatinghighway 25 and 40 near by.near busesgymindoor parkingtraining roombusnear train stationprivate courtyard with a bbq area with tables and chairsintimate, quiet and affordablecommon terracenear all servicesunit with a lot of fenestrationschauffage et eau chaudesuite amenitieshardwood floorsfridgealarm systemstovebalconiesceramic floors""","135 PLACE CÔTE-VERTU, SAINT-LAURENT, QC, H4N 1G4",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-5-1-1-2-a-louer-apartment-for-rent-ville-saint-laurent/1505793112,apartment,1,0.0, '1 an',july,0.0,,0,0.0,studio,59,H4N 1G4,-73.6807,45.5329,Saint-Laurent Outer Northeast,3368
1519228157,"1.5, 1 1/2 a louer, for rent, ville saint laurent, tout inclus",742,"10% de rabais pour un bail de 15 mois. le prix affiche est apres ce rabais.10% discount for 15 month lease. the displayed price is after this discount. 11/2, tout pres du metro cote vertu ( 5 min a pied) , saint laurent, st-laurent. chauffage, electricite, eau chaude, poele, frigo inclus!! venez nous voir ! ca va nous faire plaisir de vous montrer nos installations!cristian: 514 747 1300 ( ne pas envoyer message texte svp)bonne visite!!xxxxbeautiful studio in a building very close to cote vertu metro station (5 min. walk), saint laurent, st-laurent, montreal. the building is located in ville st-laurent and adjacent to the cegep saint-laurent, a few minutes from the metropolitan expressway and the montpellier train station. heating, electricity, hot water, stove, fridge included! the location is ideal for professionals with easy access to public transport.cristian: 514 747 1300 avantages:chauffage, eau-chaude, electricite, poele, frigo inclus!a 5 min du metro cote vertupres de services, des ecolestres proprerenoveproperty amenitiesbicycle roomunderground parkingelevatorsno smoking allowedon-site staffstorage lockersclose to services and schoolselectricityall inclusivechauffage et eau chauderefurbishedstove & fridgeheatgarage available5 minutes from the cote vertu metro station","1300 CÔTE VERTU, SAINT LAURENT, QC, H4L 1Y9",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-5-1-1-2-a-louer-for-rent-ville-saint-laurent-tout-inclus/1519228157,apartment,1,0.0, '1 an',july,0.0,,0,0.0,studio,62,H4L 1Y9,-73.6974,45.5269,Saint-Laurent Inner Northeast,1320
1520208303,"3.5, 3 1/2 a louer, for rent, ville saint laurent, tout inclus",990,"10% de rabais pour un bail de 15 mois. le prix affiche est apres ce rabais.10% discount for 15 month lease. the displayed price is after this discount. 3 1/2, tout pres du metro cote vertu ( 5 min a pied) , saint laurent, st-laurent. chauffage, electricite, eau chaude, poele, frigo inclus!! venez nous voir ! ca va nous faire plaisir de vous montrer nos installations!cristian: 514 747 1300 ( ne pas envoyer message texte svp)bonne visite!!xxxxbeautiful 3 in a building very close to cote vertu metro station (5 min. walk), saint laurent, st-laurent, montreal. the building is located in ville st-laurent and adjacent to the cegep saint-laurent, a few minutes from the metropolitan expressway and the montpellier train station. heating, electricity, hot water, stove, fridge included! the location is ideal for professionals with easy access to public transport.large light rooms!cristian: 514 747 1300avantages:chauffage, eau-chaude, electricite, poele, frigo inclus!a 5 min du metro cote vertupres de services, des ecolestres proprerenoveproperty amenitiesbicycle roomunderground parkingelevatorsno smoking allowedon-site staffstorage lockersclose to services and schoolselectricityall inclusivechauffage et eau chauderefurbishedstove & fridgeheatgarage available5 minutes from the cote vertu metro station","1300 CÔTE VERTU, SAINT LAURENT, QC, H4L 1Y9",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-5-3-1-2-a-louer-for-rent-ville-saint-laurent-tout-inclus/1520208303,apartment,1,0.0, '1 an',may,1.0,,0,0.0,3 1/2,62,H4L 1Y9,-73.6974,45.5269,Saint-Laurent Inner Northeast,1333
1569924369,chambre en colocation / habitacion amueblada disponible ahora,420,"chambre meublee, dans un 51/2 tres ensoleille et tranquille a montreal avec internet 400 mbit/s, locateur vaccine covid.\n(on parle francais / hablamos tambien espanol)h2n1x4 rue jeanne-mance entre metro cremazie, centre rockland et marche central, quartier ahuntsic bien paisible, 20/35 minutes du metro berri-uqam.\nau nord de l'autoroute 40 : pres de l'eglise et du parc st-simon apotre, de la rue chabanel-o (cite-de-la-mode, banques, stations bixi...), de la gare chabanel, du marche central (plusieurs dizaines de magasins, dont mega-plex guzzo), du centre administratif cremazie du gouvernement du quebec, des bureaux cremazie de stm, des bureaux cremazie de la ville de montreal, de l'autoroute 15 nord, du parc henri julien...\nau sud de l'autoroute 40 : pres du centre rockland (170 boutiques et restaurants repartis sur trois etages), de l'arena howie-morenz, du parc howard, du parc jarry, de place cremazie...il s'agit de l'etage superieur, avec le balcon au toit vert.\nmetros les plus proches: cremazie (ligne orange; station bixi, bus 100 descendant rue tolhurst, bus 146, bus 135, bus 54) et metro parc (ligne bleue; station bixi, bus 80 et bus 435 express). autres bus voisins: 55, 193, 179, 52, 19* et 460 express le jour; 363, 365, 372 et 378 la nuit. les lignes soulignees appartiennent au ""reseau 10 minutes max"".chambre pour utilisation individuelle avec lit 1 place, sejour minimum envisage quatre mois.\nl'appartement est meuble et tout equipe, incluant internet 400 mbit/s avec wifi ; le colocataire n'a besoin que d'emporter sa valise, son ordinateur et son cellulaire. svp calme et pas conflictuel, sans toxicodependance et non fumeur, sexe masculin. ayant les trois occupants l'obligation de ""respecter les lois relatives a la securite et a la salubrite du logement"", les consignes sanitaires de la sante publique sont de mise. bienvenue aux hommes de bonne volonte tranquilles au travail et aux etudes qui cherchent un pied-a-terre a montreal.\npar courriel a gaston962@gmail.com quelques phrases avec votre nom, petite presentation concernant votre travail et vos habitudes domestiques, date envisagee de demenagement, telephone et horaire pour vous joindre.\nplease, don't write to me in english because i don't understand it.\nsi d\accord lors de la visite, permis de conduire ou une autre piece d'identite canadienne sera requise et une entente de louage d'une page sera signee.",", MONTREAL H2N1X4 QC, CANADA",https://www.kijiji.ca/v-chambres-a-louer-colocataire/ville-de-montreal/chambre-en-colocation-habitacion-amueblada-disponible-ahora/1569924369,Room,1,,,na,0.0,,0,0.0,na,61,H2N1X4,-73.659,45.5402,Ahuntsic Southeast,2475
1569924195,downtown tour des canadiens(tdc2) one bedroom+den condo for rent,1650,"condo features:\n*\tluxury 1 bedroom+den (can be used as 2nd bedroom) condo, 580 sq ft\n*\ttour des canadiens phase 2 new construction (delivered on aug 9th, 2019)\n*\tlocated on 7th floor, facing south, spectacular downtown views\n*\tplus 55 sq ft balcony\n*\tincluded: all appliances (fridge, stove with electric oven, dishwasher, microwave, washer/dryer), hot waterbuilding features:\n*\trooftop lounge-sky lounge (54th floor)\n*\ton-site management and 24-hour security\n*\tgym and sauna rooms, indoor swimming pool\n*\toutdoor terrace, jacuzzi, bbq\n*\tdirect access(2 mins walk) to bonaventure metro station, windsor train station, and underground shopping mall\n*\tclose to mcgill, concordia university and shopping center","1188 RUE SAINT-ANTOINE O, MONTRÉAL, QC H3C 1B4, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/downtown-tour-des-canadiens-tdc2-one-bedroom-den-condo-for-rent/1569924195,apartment,1,0.0, 'Au mois',august,0.0,575.0,0,1.0,condo,64,H3C 1B4,-73.5679,45.503,Griffintown (Includes Île Notre-Dame & Île Sainte-Hélène),729
1569920175,4 1/2  renove - utilitaires et stationnement inclus - 5mins cfanjou,1325,"""4 1/2 entierement renovee avec tous les utilitaires inclusstationnement exterieur aussi inclus!5 mins a pied du centre commercial cf galeries danjou9mins par autobus du metro radisson (20mins a pied)12 mins a pied du grand parc felix-leclercentree laveuse-secheuse disponible dans lappartement.buanderie et ascenseurs dans limmeuble.disponible juilletappel/sms : pascal fiorante: 514-554-5565---------------------------------------4 1/2 entirely renovated unit with all utilities included (hot water, hydro & heating) exterior parking included!5 minutes walk from shopping center cf galeries danjou9 minutes by bus from metro subway radisson (green line) (20mins walk)12 minutes walk from the large felix-leclerc parkwasher-dryer entrance available in apartment.laundry and elevators available in building.available julycall/text : pascal fiorante: 514-554-5565""","6700 BOULEVARD DES ROSERAIES, MONTREAL, QC, H1M 3B7",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-renove-utilitaires-et-stationnement-inclus-5mins-cfanjou/1569920175,apartment,1,0.0, '1 an',june,1.0,,0,0.0,na,63,H1M 3B7,-73.5559,45.5902,Mercier West,874
1569923975,a nice room for rent,480,"""one of rooms for rent at $480, including internet, electricity, heating, hot water, refrige, some of furniture. the apartment is close to the metro station, de leglise or verdun on the green line, 5 minutes on foot. it takes 10 minutes to concordia or mcgill university by metro. quiet and convenient place. the room is available for a male student or a male professional from july 1st 2021. have to rent for at least one year. no smoking, no pets here. if you are interested in the room, please text me at (438) 939-4816.""","724 RUE GALT, VERDUN, QC H4G 2P7, CANADA",https://www.kijiji.ca/v-chambres-a-louer-colocataire/ville-de-montreal/a-nice-room-for-rent/1569923975,Room,1,,,na,0.0,,0,0.0,na,20,H4G 2P7,-73.5798,45.4644,Verdun North,524
1569265687,metro frontenac 1 mn superbe 5 1/2 tout renove 5 electro-menager,1290,"metro frontenac 1 mn ,51/2 avec 2 chambres a coucher . appartement chaleureux et original ,entierement et luxueusement renove, 2 chambres a coucher, laveuse/secheuse , cuisiniere /frigo et lave vaisselle inclus avec maintenance .\nsol de granit et plancher de bois franc exotique.\navec belle terrasse ombragee sur cour\n2 em etage pas de locataires au dessus .\ncout faible de chauffage electrique avec thermostats electroniques individuels .\nimmeuble tranquille .\ntous les services a proximite !\ndans ville marie a la limite d'hochelaga\npres du fleuve avec parc et piste cyclable.\nideal pour un couple de professionnels ou deux colocataires .\nserieuses references requises","1944 RUE D'IBERVILLE, MONTRÉAL, QC H2K 3E3, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/metro-frontenac-1-mn-superbe-5-1-2-tout-renove-5-electro-menager/1569265687,apartment,1,0.0, '1 an',july,0.0,800.0,0,0.0,na,64,H2K 3E3,-73.5672,45.53,Centre-Sud North,700
1569922009,apartment  neuf - a louer centre ville montreal - le gabriel,1520,"""promotion - 1 mois de loyer gratuit*\na partir de 1,520 $ par mois\na louer des juillet 2021contactez-nous des aujourd'hui pour en savoir plus!\n(514) 673-0300\ninfo@legabriel.ca\n: https://legabriel.ca/*offre d'une duree limitee a la signature d'un bail de 12 mois signe avant le 1er juillet----les condos locatifs le gabriel vous offrent des espaces de vie lumineux ou !elegance et raffinement sont au rendez-vous.le gabriel est le choix parfait pour un mode de vie urbain et branche.ce projet de 95 unites vous propose des 3 1/2, 4 1/2 et des penthouses sur deux etages. le projet cle en main inclut : electricite, climatisation centrale, internet haute vitesse illimite, eau c haude et stores pour fenetres.sept electromenagers en acier inoxydable inclus. les locataires auront acces au jardin et piscine interieure, salle dexercice ainsi qua laire de repos.stationnement disponible en location.venez decouvrir nos differents plans dunite avec lun des membres de notre equipe.inclusion:\n*\tfinition luxueuse\n*\tservice de conciergerie\n*\tboies vitrees du plancher au plafond (pour certaines unites)\n*\tsept electromenagers : refrigerateur, four avec plaque encastree, lavevaisselle, hotte, micro-ondes et laveuse-secheuse.\n*\teau c haude\n*\tinternet haute vitesse illimite\n*\telectricite\n*\tclimatisation centrale\n*\taccessoires de salle de bain\n*\tplanchers chauffants aux salles de bain\n*\tbidet\n*\tsecurite 24/7\n*\tdeux services dentretien menager offert par moisexclusion : des espaces de stationnement sont egalement proposes en option---\npromotion - 1 month free rent*\nrentals starting at 1,520$ per month\navailable as of july 2021\ncontact us today to learn more!\n(514) 673-0300\ninfo@legabriel.ca\n: https://legabriel.ca/*limited time offer, valid with a 12-month lease signed before july 1st 2021---new le gabriel rental condos offer bright living spaces where elegance and refinement meet.le gabriel is the perfect choice for a trendy urban lifestyle.this 95-unit project comprises several one-bedroom and two-bedroom units as well as two-story penthouses. this turnkey project includes electricity, central air conditioning, high-speed internet, hot water, and window treatments.seven stainless steel appliances are included. tenants will have access to the garden, interior pool, gym, and rest area.parking spaces available for rent.come meet a member of our team and discover our different unit designs.inclusions:\n*\tluxury finishes\n*\tconcierge service\n*\tfloor-to-ceiling bay windows (in certain units)\n*\tseven appliances (refrigerator, range with built-in cooktop, dishwasher, range hood, microwave, washer & dryer)\n*\thot water\n*\tunlimited high-speed internet\n*\telectricity\n*\tcentral air conditioning\n*\tbathroom accessories\n*\theated bathroom floors\n*\tbidet\n*\t24/7 security\n*\thousekeeping services (two times per month)exclusion: parking spaces are offered as an option.""","2090 RUE SAINTE-CATHERINE O, MONTRÉAL, QC H3H 2T3, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/apartment-neuf-a-louer-centre-ville-montreal-le-gabriel/1569922009,apartment,1,0.0, '1 an',july,1.0,750.0,0,1.0,na,60,H3H 2T3,-73.5967,45.5123,Downtown Montreal South & West,2980
